# tform	zone_origin	zone_final
3.800000e-01	24	24
3.800000e-01	25	25
3.800000e-01	26	26
3.800000e-01	27	27
3.800000e-01	28	28
3.800000e-01	29	29
3.900000e-01	0	0
3.900000e-01	1	1
3.900000e-01	2	2
3.900000e-01	3	3
3.900000e-01	4	4
3.900000e-01	5	5
3.900000e-01	6	6
3.900000e-01	7	1
3.900000e-01	8	9
3.900000e-01	9	9
3.900000e-01	10	10
3.900000e-01	11	18
3.900000e-01	12	8
3.900000e-01	13	10
3.900000e-01	14	13
3.900000e-01	15	16
3.900000e-01	16	16
3.900000e-01	17	17
3.900000e-01	18	18
3.900000e-01	19	19
3.900000e-01	20	20
3.900000e-01	21	21
3.900000e-01	22	22
3.900000e-01	23	23
3.900000e-01	24	24
3.900000e-01	25	25
3.900000e-01	26	26
3.900000e-01	27	27
3.900000e-01	28	28
3.900000e-01	29	29
4.000000e-01	0	0
4.000000e-01	1	1
4.000000e-01	2	2
4.000000e-01	3	3
4.000000e-01	4	4
4.000000e-01	5	5
4.000000e-01	6	6
4.000000e-01	7	1
4.000000e-01	8	9
4.000000e-01	9	9
4.000000e-01	10	10
4.000000e-01	11	18
4.000000e-01	12	8
4.000000e-01	13	10
4.000000e-01	14	13
4.000000e-01	15	16
4.000000e-01	16	16
4.000000e-01	17	17
4.000000e-01	18	18
4.000000e-01	19	19
4.000000e-01	20	20
4.000000e-01	21	21
4.000000e-01	22	22
4.000000e-01	23	23
4.000000e-01	24	24
4.000000e-01	25	25
4.000000e-01	26	26
4.000000e-01	27	27
4.000000e-01	28	28
4.000000e-01	29	29
4.100000e-01	0	0
4.100000e-01	1	1
4.100000e-01	2	2
4.100000e-01	3	3
4.100000e-01	4	4
4.100000e-01	5	5
4.100000e-01	6	6
4.100000e-01	7	1
4.100000e-01	8	9
4.100000e-01	9	9
4.100000e-01	10	10
4.100000e-01	11	18
4.100000e-01	12	8
4.100000e-01	13	10
4.100000e-01	14	13
4.100000e-01	15	16
4.100000e-01	16	16
4.100000e-01	17	17
4.100000e-01	18	18
4.100000e-01	19	19
4.100000e-01	20	20
4.100000e-01	21	21
4.100000e-01	22	22
4.100000e-01	23	23
4.100000e-01	24	24
4.100000e-01	25	25
4.100000e-01	26	26
4.100000e-01	27	27
4.100000e-01	28	28
4.100000e-01	29	29
4.200000e-01	0	0
4.200000e-01	1	1
4.200000e-01	2	2
4.200000e-01	3	3
4.200000e-01	4	4
4.200000e-01	5	5
4.200000e-01	6	6
4.200000e-01	7	1
4.200000e-01	8	9
4.200000e-01	9	9
4.200000e-01	10	10
4.200000e-01	11	18
4.200000e-01	12	8
4.200000e-01	13	10
4.200000e-01	14	13
4.200000e-01	15	16
4.200000e-01	16	16
4.200000e-01	17	17
4.200000e-01	18	18
4.200000e-01	19	19
4.200000e-01	20	20
4.200000e-01	21	21
4.200000e-01	22	22
4.200000e-01	23	23
4.200000e-01	24	24
4.200000e-01	25	25
4.200000e-01	26	26
4.200000e-01	27	27
4.200000e-01	28	28
4.200000e-01	29	29
4.300000e-01	0	0
4.300000e-01	1	1
4.300000e-01	2	2
4.300000e-01	3	3
4.300000e-01	4	4
4.300000e-01	5	5
4.300000e-01	6	6
4.300000e-01	7	1
4.300000e-01	8	9
4.300000e-01	9	9
4.300000e-01	10	10
4.300000e-01	11	18
4.300000e-01	12	8
4.300000e-01	13	10
4.300000e-01	14	13
4.300000e-01	15	16
4.300000e-01	16	16
4.300000e-01	17	17
4.300000e-01	18	18
4.300000e-01	19	19
4.300000e-01	20	20
4.300000e-01	21	21
4.300000e-01	22	22
4.300000e-01	23	23
4.300000e-01	24	24
4.300000e-01	25	25
4.300000e-01	26	26
4.300000e-01	27	27
4.300000e-01	28	28
4.300000e-01	29	29
4.400000e-01	0	0
4.400000e-01	1	1
4.400000e-01	2	2
4.400000e-01	3	3
4.400000e-01	4	4
4.400000e-01	5	5
4.400000e-01	6	6
4.400000e-01	7	1
4.400000e-01	8	9
4.400000e-01	9	9
4.400000e-01	10	10
4.400000e-01	11	18
4.400000e-01	12	8
4.400000e-01	13	10
4.400000e-01	14	13
4.400000e-01	15	16
4.400000e-01	16	16
4.400000e-01	17	17
4.400000e-01	18	18
4.400000e-01	19	19
4.400000e-01	20	20
4.400000e-01	21	21
4.400000e-01	22	22
4.400000e-01	23	23
4.400000e-01	24	24
4.400000e-01	25	25
4.400000e-01	26	26
4.400000e-01	27	27
4.400000e-01	28	28
4.400000e-01	29	29
4.500000e-01	0	0
4.500000e-01	1	1
4.500000e-01	2	2
4.500000e-01	3	3
4.500000e-01	4	4
4.500000e-01	5	5
4.500000e-01	6	6
4.500000e-01	7	1
4.500000e-01	8	9
4.500000e-01	9	9
4.500000e-01	10	10
4.500000e-01	11	18
4.500000e-01	12	8
4.500000e-01	13	10
4.500000e-01	14	13
4.500000e-01	15	16
4.500000e-01	16	16
4.500000e-01	17	17
4.500000e-01	18	18
4.500000e-01	19	19
4.500000e-01	20	20
4.500000e-01	21	21
4.500000e-01	22	22
4.500000e-01	23	23
4.500000e-01	24	24
4.500000e-01	25	25
4.500000e-01	26	26
4.500000e-01	27	27
4.500000e-01	28	28
4.500000e-01	29	29
4.600000e-01	0	0
4.600000e-01	1	1
4.600000e-01	2	2
4.600000e-01	3	3
4.600000e-01	4	4
4.600000e-01	5	5
4.600000e-01	6	6
4.600000e-01	7	1
4.600000e-01	8	9
4.600000e-01	9	9
4.600000e-01	10	10
4.600000e-01	11	18
4.600000e-01	12	8
4.600000e-01	13	10
4.600000e-01	14	13
4.600000e-01	15	16
4.600000e-01	16	16
4.600000e-01	17	17
4.600000e-01	18	18
4.600000e-01	19	19
4.600000e-01	20	20
4.600000e-01	21	21
4.600000e-01	22	22
4.600000e-01	23	23
4.600000e-01	24	24
4.600000e-01	25	25
4.600000e-01	26	26
4.600000e-01	27	27
4.600000e-01	28	28
4.600000e-01	29	29
4.700000e-01	0	0
4.700000e-01	1	1
4.700000e-01	2	2
4.700000e-01	3	3
4.700000e-01	4	4
4.700000e-01	5	5
4.700000e-01	6	6
4.700000e-01	7	1
4.700000e-01	8	9
4.700000e-01	9	9
4.700000e-01	10	10
4.700000e-01	11	18
4.700000e-01	12	8
4.700000e-01	13	10
4.700000e-01	14	13
4.700000e-01	15	16
4.700000e-01	16	16
4.700000e-01	17	17
4.700000e-01	18	18
4.700000e-01	19	19
4.700000e-01	20	20
4.700000e-01	21	21
4.700000e-01	22	22
4.700000e-01	23	23
4.700000e-01	24	24
4.700000e-01	25	25
4.700000e-01	26	26
4.700000e-01	27	27
4.700000e-01	28	28
4.700000e-01	29	29
4.800000e-01	0	0
4.800000e-01	1	1
4.800000e-01	2	2
4.800000e-01	3	3
4.800000e-01	4	4
4.800000e-01	5	5
4.800000e-01	6	6
4.800000e-01	7	1
4.800000e-01	8	9
4.800000e-01	9	9
4.800000e-01	10	10
4.800000e-01	11	18
4.800000e-01	12	8
4.800000e-01	13	10
4.800000e-01	14	13
4.800000e-01	15	16
4.800000e-01	16	16
4.800000e-01	17	17
4.800000e-01	18	18
4.800000e-01	19	19
4.800000e-01	20	20
4.800000e-01	21	21
4.800000e-01	22	22
4.800000e-01	23	23
4.800000e-01	24	24
4.800000e-01	25	25
4.800000e-01	26	26
4.800000e-01	27	27
4.800000e-01	28	28
4.800000e-01	29	29
4.900000e-01	0	0
4.900000e-01	1	1
4.900000e-01	2	2
4.900000e-01	3	3
4.900000e-01	4	4
4.900000e-01	5	5
4.900000e-01	6	6
4.900000e-01	7	1
4.900000e-01	8	9
4.900000e-01	9	9
4.900000e-01	10	10
4.900000e-01	11	18
4.900000e-01	12	8
4.900000e-01	13	10
4.900000e-01	14	13
4.900000e-01	15	16
4.900000e-01	16	16
4.900000e-01	17	17
4.900000e-01	18	18
4.900000e-01	19	19
4.900000e-01	20	20
4.900000e-01	21	21
4.900000e-01	22	22
4.900000e-01	23	23
4.900000e-01	24	24
4.900000e-01	25	25
4.900000e-01	26	26
4.900000e-01	27	27
4.900000e-01	28	28
4.900000e-01	29	29
5.000000e-01	0	0
5.000000e-01	1	1
5.000000e-01	2	2
5.000000e-01	3	3
5.000000e-01	4	4
5.000000e-01	5	5
5.000000e-01	6	6
5.000000e-01	7	1
5.000000e-01	8	9
5.000000e-01	9	9
5.000000e-01	10	10
5.000000e-01	11	18
5.000000e-01	12	8
5.000000e-01	13	10
5.000000e-01	14	13
5.000000e-01	15	16
5.000000e-01	16	16
5.000000e-01	17	17
5.000000e-01	18	18
5.000000e-01	19	19
5.000000e-01	20	20
5.000000e-01	21	21
5.000000e-01	22	22
5.000000e-01	23	23
5.000000e-01	24	24
5.000000e-01	25	25
5.000000e-01	26	26
5.000000e-01	27	27
5.000000e-01	28	28
5.000000e-01	29	29
5.100000e-01	0	0
5.100000e-01	1	1
5.100000e-01	2	2
5.100000e-01	3	3
5.100000e-01	4	4
5.100000e-01	5	5
5.100000e-01	6	6
5.100000e-01	7	1
5.100000e-01	8	9
5.100000e-01	9	9
5.100000e-01	10	10
5.100000e-01	11	18
5.100000e-01	12	8
5.100000e-01	13	10
5.100000e-01	14	13
5.100000e-01	15	16
5.100000e-01	16	16
5.100000e-01	17	17
5.100000e-01	18	18
5.100000e-01	19	19
5.100000e-01	20	20
5.100000e-01	21	21
5.100000e-01	22	22
5.100000e-01	23	23
5.100000e-01	24	24
5.100000e-01	25	25
5.100000e-01	26	26
5.100000e-01	27	27
5.100000e-01	28	28
5.100000e-01	29	29
5.200000e-01	0	0
5.200000e-01	1	1
5.200000e-01	2	2
5.200000e-01	3	3
5.200000e-01	4	4
5.200000e-01	5	5
5.200000e-01	6	6
5.200000e-01	7	1
5.200000e-01	8	9
5.200000e-01	9	9
5.200000e-01	10	10
5.200000e-01	11	18
5.200000e-01	12	8
5.200000e-01	13	10
5.200000e-01	14	13
5.200000e-01	15	16
5.200000e-01	16	16
5.200000e-01	17	17
5.200000e-01	18	18
5.200000e-01	19	19
5.200000e-01	20	20
5.200000e-01	21	21
5.200000e-01	22	22
5.200000e-01	23	23
5.200000e-01	24	24
5.200000e-01	25	25
5.200000e-01	26	26
5.200000e-01	27	27
5.200000e-01	28	28
5.200000e-01	29	29
5.300000e-01	0	0
5.300000e-01	1	1
5.300000e-01	2	2
5.300000e-01	3	3
5.300000e-01	4	4
5.300000e-01	5	5
5.300000e-01	6	6
5.300000e-01	7	1
5.300000e-01	8	9
5.300000e-01	9	9
5.300000e-01	10	10
5.300000e-01	11	18
5.300000e-01	12	8
5.300000e-01	13	10
5.300000e-01	14	13
5.300000e-01	15	16
5.300000e-01	16	16
5.300000e-01	17	17
5.300000e-01	18	18
5.300000e-01	19	19
5.300000e-01	20	20
5.300000e-01	21	21
5.300000e-01	22	22
5.300000e-01	23	23
5.300000e-01	24	24
5.300000e-01	25	25
5.300000e-01	26	26
5.300000e-01	27	27
5.300000e-01	28	28
5.300000e-01	29	29
5.400000e-01	0	0
5.400000e-01	1	1
5.400000e-01	2	2
5.400000e-01	3	3
5.400000e-01	4	4
5.400000e-01	5	5
5.400000e-01	6	6
5.400000e-01	7	1
5.400000e-01	8	9
5.400000e-01	9	9
5.400000e-01	10	10
5.400000e-01	11	18
5.400000e-01	12	8
5.400000e-01	13	10
5.400000e-01	14	13
5.400000e-01	15	16
5.400000e-01	16	16
5.400000e-01	17	17
5.400000e-01	18	18
5.400000e-01	19	19
5.400000e-01	20	20
5.400000e-01	21	21
5.400000e-01	22	22
5.400000e-01	23	23
5.400000e-01	24	24
5.400000e-01	25	25
5.400000e-01	26	26
5.400000e-01	27	27
5.400000e-01	28	28
5.400000e-01	29	29
5.500000e-01	0	0
5.500000e-01	1	1
5.500000e-01	2	2
5.500000e-01	3	3
5.500000e-01	4	4
5.500000e-01	5	5
5.500000e-01	6	6
5.500000e-01	7	1
5.500000e-01	8	9
5.500000e-01	9	9
5.500000e-01	10	10
5.500000e-01	11	18
5.500000e-01	12	8
5.500000e-01	13	10
5.500000e-01	14	13
5.500000e-01	15	16
5.500000e-01	16	16
5.500000e-01	17	17
5.500000e-01	18	18
5.500000e-01	19	19
5.500000e-01	20	20
5.500000e-01	21	21
5.500000e-01	22	22
5.500000e-01	23	23
5.500000e-01	24	24
5.500000e-01	25	25
5.500000e-01	26	26
5.500000e-01	27	27
5.500000e-01	28	28
5.500000e-01	29	29
5.600000e-01	0	0
5.600000e-01	1	1
5.600000e-01	2	2
5.600000e-01	3	3
5.600000e-01	4	4
5.600000e-01	5	5
5.600000e-01	6	6
5.600000e-01	7	1
5.600000e-01	8	9
5.600000e-01	9	9
5.600000e-01	10	10
5.600000e-01	11	18
5.600000e-01	12	8
5.600000e-01	13	10
5.600000e-01	14	13
5.600000e-01	15	16
5.600000e-01	16	16
5.600000e-01	17	17
5.600000e-01	18	18
5.600000e-01	19	19
5.600000e-01	20	20
5.600000e-01	21	21
5.600000e-01	22	22
5.600000e-01	23	23
5.600000e-01	24	24
5.600000e-01	25	25
5.600000e-01	26	26
5.600000e-01	27	27
5.600000e-01	28	28
5.600000e-01	29	29
5.700000e-01	0	0
5.700000e-01	1	1
5.700000e-01	2	2
5.700000e-01	3	3
5.700000e-01	4	4
5.700000e-01	5	5
5.700000e-01	6	6
5.700000e-01	7	1
5.700000e-01	8	9
5.700000e-01	9	9
5.700000e-01	10	10
5.700000e-01	11	18
5.700000e-01	12	8
5.700000e-01	13	10
5.700000e-01	14	13
5.700000e-01	15	16
5.700000e-01	16	16
5.700000e-01	17	17
5.700000e-01	18	18
5.700000e-01	19	19
5.700000e-01	20	20
5.700000e-01	21	21
5.700000e-01	22	22
5.700000e-01	23	23
5.700000e-01	24	24
5.700000e-01	25	25
5.700000e-01	26	26
5.700000e-01	27	27
5.700000e-01	28	28
5.700000e-01	29	29
5.800000e-01	0	0
5.800000e-01	1	1
5.800000e-01	2	2
5.800000e-01	3	3
5.800000e-01	4	4
5.800000e-01	5	5
5.800000e-01	6	6
5.800000e-01	7	1
5.800000e-01	8	9
5.800000e-01	9	9
5.800000e-01	10	10
5.800000e-01	11	18
5.800000e-01	12	8
5.800000e-01	13	10
5.800000e-01	14	13
5.800000e-01	15	16
5.800000e-01	16	16
5.800000e-01	17	17
5.800000e-01	18	18
5.800000e-01	19	19
5.800000e-01	20	20
5.800000e-01	21	21
5.800000e-01	22	22
5.800000e-01	23	23
5.800000e-01	24	24
5.800000e-01	25	25
5.800000e-01	26	26
5.800000e-01	27	27
5.800000e-01	28	28
5.800000e-01	29	29
5.900000e-01	0	0
5.900000e-01	1	1
5.900000e-01	2	2
5.900000e-01	3	3
5.900000e-01	4	4
5.900000e-01	5	5
5.900000e-01	6	6
5.900000e-01	7	1
5.900000e-01	8	9
5.900000e-01	9	9
5.900000e-01	10	10
5.900000e-01	11	18
5.900000e-01	12	8
5.900000e-01	13	10
5.900000e-01	14	13
5.900000e-01	15	16
5.900000e-01	16	16
5.900000e-01	17	17
5.900000e-01	18	18
5.900000e-01	19	19
5.900000e-01	20	20
5.900000e-01	21	21
5.900000e-01	22	22
5.900000e-01	23	23
5.900000e-01	24	24
5.900000e-01	25	25
5.900000e-01	26	26
5.900000e-01	27	27
5.900000e-01	28	28
5.900000e-01	29	29
6.000000e-01	0	0
6.000000e-01	1	1
6.000000e-01	2	2
6.000000e-01	3	3
6.000000e-01	4	4
6.000000e-01	5	5
6.000000e-01	6	6
6.000000e-01	7	1
6.000000e-01	8	9
6.000000e-01	9	9
6.000000e-01	10	10
6.000000e-01	11	18
6.000000e-01	12	8
6.000000e-01	13	10
6.000000e-01	14	13
6.000000e-01	15	16
6.000000e-01	16	16
6.000000e-01	17	17
6.000000e-01	18	18
6.000000e-01	19	19
6.000000e-01	20	20
6.000000e-01	21	21
6.000000e-01	22	22
6.000000e-01	23	23
6.000000e-01	24	24
6.000000e-01	25	25
6.000000e-01	26	26
6.000000e-01	27	27
6.000000e-01	28	28
6.000000e-01	29	29
6.100000e-01	0	0
6.100000e-01	1	1
6.100000e-01	2	2
6.100000e-01	3	3
6.100000e-01	4	4
6.100000e-01	5	5
6.100000e-01	6	6
6.100000e-01	7	1
6.100000e-01	8	9
6.100000e-01	9	9
6.100000e-01	10	10
6.100000e-01	11	18
6.100000e-01	12	8
6.100000e-01	13	10
6.100000e-01	14	13
6.100000e-01	15	16
6.100000e-01	16	16
6.100000e-01	17	17
6.100000e-01	18	18
6.100000e-01	19	19
6.100000e-01	20	20
6.100000e-01	21	21
6.100000e-01	22	22
6.100000e-01	23	23
6.100000e-01	24	24
6.100000e-01	25	25
6.100000e-01	26	26
6.100000e-01	27	27
6.100000e-01	28	28
6.100000e-01	29	29
6.200000e-01	0	0
6.200000e-01	1	1
6.200000e-01	2	2
6.200000e-01	3	3
6.200000e-01	4	4
6.200000e-01	5	5
6.200000e-01	6	6
6.200000e-01	7	1
6.200000e-01	8	9
6.200000e-01	9	9
6.200000e-01	10	10
6.200000e-01	11	18
6.200000e-01	12	8
6.200000e-01	13	10
6.200000e-01	14	13
6.200000e-01	15	16
6.200000e-01	16	16
6.200000e-01	17	17
6.200000e-01	18	18
6.200000e-01	19	19
6.200000e-01	20	20
6.200000e-01	21	21
6.200000e-01	22	22
6.200000e-01	23	23
6.200000e-01	24	24
6.200000e-01	25	25
6.200000e-01	26	26
6.200000e-01	27	27
6.200000e-01	28	28
6.200000e-01	29	29
6.300000e-01	0	0
6.300000e-01	1	1
6.300000e-01	2	2
6.300000e-01	3	3
6.300000e-01	4	4
6.300000e-01	5	5
6.300000e-01	6	6
6.300000e-01	7	1
6.300000e-01	8	9
6.300000e-01	9	9
6.300000e-01	10	10
6.300000e-01	11	18
6.300000e-01	12	8
6.300000e-01	13	10
6.300000e-01	14	13
6.300000e-01	15	16
6.300000e-01	16	16
6.300000e-01	17	17
6.300000e-01	18	18
6.300000e-01	19	19
6.300000e-01	20	20
6.300000e-01	21	21
6.300000e-01	22	22
6.300000e-01	23	23
6.300000e-01	24	24
6.300000e-01	25	25
6.300000e-01	26	26
6.300000e-01	27	27
6.300000e-01	28	28
6.300000e-01	29	29
6.400000e-01	0	0
6.400000e-01	1	1
6.400000e-01	2	2
6.400000e-01	3	3
6.400000e-01	4	4
6.400000e-01	5	5
6.400000e-01	6	6
6.400000e-01	7	1
6.400000e-01	8	9
6.400000e-01	9	9
6.400000e-01	10	10
6.400000e-01	11	18
6.400000e-01	12	8
6.400000e-01	13	10
6.400000e-01	14	13
6.400000e-01	15	16
6.400000e-01	16	16
6.400000e-01	17	17
6.400000e-01	18	18
6.400000e-01	19	19
6.400000e-01	20	20
6.400000e-01	21	21
6.400000e-01	22	22
6.400000e-01	23	23
6.400000e-01	24	24
6.400000e-01	25	25
6.400000e-01	26	26
6.400000e-01	27	27
6.400000e-01	28	28
6.400000e-01	29	29
6.500000e-01	0	0
6.500000e-01	1	1
6.500000e-01	2	2
6.500000e-01	3	3
6.500000e-01	4	4
6.500000e-01	5	5
6.500000e-01	6	6
6.500000e-01	7	1
6.500000e-01	8	9
6.500000e-01	9	9
6.500000e-01	10	10
6.500000e-01	11	18
6.500000e-01	12	8
6.500000e-01	13	10
6.500000e-01	14	13
6.500000e-01	15	16
6.500000e-01	16	16
6.500000e-01	17	17
6.500000e-01	18	18
6.500000e-01	19	19
6.500000e-01	20	20
6.500000e-01	21	21
6.500000e-01	22	22
6.500000e-01	23	23
6.500000e-01	24	24
6.500000e-01	25	25
6.500000e-01	26	26
6.500000e-01	27	27
6.500000e-01	28	28
6.500000e-01	29	29
6.600000e-01	0	0
6.600000e-01	1	1
6.600000e-01	2	2
6.600000e-01	3	3
6.600000e-01	4	4
6.600000e-01	5	5
6.600000e-01	6	6
6.600000e-01	7	1
6.600000e-01	8	9
6.600000e-01	9	9
6.600000e-01	10	10
6.600000e-01	11	18
6.600000e-01	12	8
6.600000e-01	13	10
6.600000e-01	14	13
6.600000e-01	15	16
6.600000e-01	16	16
6.600000e-01	17	17
6.600000e-01	18	18
6.600000e-01	19	19
6.600000e-01	20	20
6.600000e-01	21	21
6.600000e-01	22	22
6.600000e-01	23	23
6.600000e-01	24	24
6.600000e-01	25	25
6.600000e-01	26	26
6.600000e-01	27	27
6.600000e-01	28	28
6.600000e-01	29	29
6.700000e-01	0	0
6.700000e-01	1	1
6.700000e-01	2	2
6.700000e-01	3	3
6.700000e-01	4	4
6.700000e-01	5	5
6.700000e-01	6	6
6.700000e-01	7	1
6.700000e-01	8	9
6.700000e-01	9	9
6.700000e-01	10	10
6.700000e-01	11	18
6.700000e-01	12	8
6.700000e-01	13	10
6.700000e-01	14	13
6.700000e-01	15	16
6.700000e-01	16	16
6.700000e-01	17	17
6.700000e-01	18	18
6.700000e-01	19	19
6.700000e-01	20	20
6.700000e-01	21	21
6.700000e-01	22	22
6.700000e-01	23	23
6.700000e-01	24	24
6.700000e-01	25	25
6.700000e-01	26	26
6.700000e-01	27	27
6.700000e-01	28	28
6.700000e-01	29	29
6.800000e-01	0	0
6.800000e-01	1	1
6.800000e-01	2	2
6.800000e-01	3	3
6.800000e-01	4	4
6.800000e-01	5	5
6.800000e-01	6	6
6.800000e-01	7	1
6.800000e-01	8	9
6.800000e-01	9	9
6.800000e-01	10	10
6.800000e-01	11	18
6.800000e-01	12	8
6.800000e-01	13	10
6.800000e-01	14	13
6.800000e-01	15	16
6.800000e-01	16	16
6.800000e-01	17	17
6.800000e-01	18	18
6.800000e-01	19	19
6.800000e-01	20	20
6.800000e-01	21	21
6.800000e-01	22	22
6.800000e-01	23	23
6.800000e-01	24	24
6.800000e-01	25	25
6.800000e-01	26	26
6.800000e-01	27	27
6.800000e-01	28	28
6.800000e-01	29	29
6.900000e-01	0	0
6.900000e-01	1	1
6.900000e-01	2	2
6.900000e-01	3	3
6.900000e-01	4	4
6.900000e-01	5	5
6.900000e-01	6	6
6.900000e-01	7	1
6.900000e-01	8	9
6.900000e-01	9	9
6.900000e-01	10	10
6.900000e-01	11	18
6.900000e-01	12	8
6.900000e-01	13	10
6.900000e-01	14	13
6.900000e-01	15	16
6.900000e-01	16	16
6.900000e-01	17	17
6.900000e-01	18	18
6.900000e-01	19	19
6.900000e-01	20	20
6.900000e-01	21	21
6.900000e-01	22	22
6.900000e-01	23	23
6.900000e-01	24	24
6.900000e-01	25	25
6.900000e-01	26	26
6.900000e-01	27	27
6.900000e-01	28	28
6.900000e-01	29	29
7.000000e-01	0	0
7.000000e-01	1	1
7.000000e-01	2	2
7.000000e-01	3	3
7.000000e-01	4	2
7.000000e-01	5	5
7.000000e-01	6	6
7.000000e-01	7	2
7.000000e-01	8	4
7.000000e-01	9	5
7.000000e-01	10	10
7.000000e-01	11	12
7.000000e-01	12	7
7.000000e-01	13	6
7.000000e-01	14	13
7.000000e-01	15	16
7.000000e-01	16	16
7.000000e-01	17	17
7.000000e-01	18	18
7.000000e-01	19	19
7.000000e-01	20	20
7.000000e-01	21	21
7.000000e-01	22	22
7.000000e-01	23	23
7.000000e-01	24	24
7.000000e-01	25	25
7.000000e-01	26	26
7.000000e-01	27	27
7.000000e-01	28	28
7.000000e-01	29	29
7.100000e-01	0	0
7.100000e-01	1	1
7.100000e-01	2	2
7.100000e-01	3	3
7.100000e-01	4	2
7.100000e-01	5	5
7.100000e-01	6	6
7.100000e-01	7	2
7.100000e-01	8	4
7.100000e-01	9	5
7.100000e-01	10	10
7.100000e-01	11	12
7.100000e-01	12	7
7.100000e-01	13	6
7.100000e-01	14	13
7.100000e-01	15	16
7.100000e-01	16	16
7.100000e-01	17	17
7.100000e-01	18	18
7.100000e-01	19	19
7.100000e-01	20	20
7.100000e-01	21	21
7.100000e-01	22	22
7.100000e-01	23	23
7.100000e-01	24	24
7.100000e-01	25	25
7.100000e-01	26	26
7.100000e-01	27	27
7.100000e-01	28	28
7.100000e-01	29	29
7.200000e-01	0	0
7.200000e-01	1	1
7.200000e-01	2	2
7.200000e-01	3	3
7.200000e-01	4	2
7.200000e-01	5	5
7.200000e-01	6	6
7.200000e-01	7	2
7.200000e-01	8	4
7.200000e-01	9	5
7.200000e-01	10	10
7.200000e-01	11	12
7.200000e-01	12	7
7.200000e-01	13	6
7.200000e-01	14	13
7.200000e-01	15	16
7.200000e-01	16	16
7.200000e-01	17	17
7.200000e-01	18	18
7.200000e-01	19	19
7.200000e-01	20	20
7.200000e-01	21	21
7.200000e-01	22	22
7.200000e-01	23	23
7.200000e-01	24	24
7.200000e-01	25	25
7.200000e-01	26	26
7.200000e-01	27	27
7.200000e-01	28	28
7.200000e-01	29	29
7.300000e-01	0	0
7.300000e-01	1	1
7.300000e-01	2	2
7.300000e-01	3	3
7.300000e-01	4	2
7.300000e-01	5	5
7.300000e-01	6	6
7.300000e-01	7	2
7.300000e-01	8	4
7.300000e-01	9	5
7.300000e-01	10	10
7.300000e-01	11	12
7.300000e-01	12	7
7.300000e-01	13	6
7.300000e-01	14	13
7.300000e-01	15	16
7.300000e-01	16	16
7.300000e-01	17	17
7.300000e-01	18	18
7.300000e-01	19	19
7.300000e-01	20	20
7.300000e-01	21	21
7.300000e-01	22	22
7.300000e-01	23	23
7.300000e-01	24	24
7.300000e-01	25	25
7.300000e-01	26	26
7.300000e-01	27	27
7.300000e-01	28	28
7.300000e-01	29	29
7.400000e-01	0	0
7.400000e-01	1	1
7.400000e-01	2	2
7.400000e-01	3	3
7.400000e-01	4	2
7.400000e-01	5	5
7.400000e-01	6	6
7.400000e-01	7	2
7.400000e-01	8	4
7.400000e-01	9	5
7.400000e-01	10	10
7.400000e-01	11	12
7.400000e-01	12	7
7.400000e-01	13	6
7.400000e-01	14	13
7.400000e-01	15	16
7.400000e-01	16	16
7.400000e-01	17	17
7.400000e-01	18	18
7.400000e-01	19	19
7.400000e-01	20	20
7.400000e-01	21	21
7.400000e-01	22	22
7.400000e-01	23	23
7.400000e-01	24	24
7.400000e-01	25	25
7.400000e-01	26	26
7.400000e-01	27	27
7.400000e-01	28	28
7.400000e-01	29	29
7.500000e-01	0	0
7.500000e-01	1	1
7.500000e-01	2	2
7.500000e-01	3	3
7.500000e-01	4	2
7.500000e-01	5	5
7.500000e-01	6	6
7.500000e-01	7	2
7.500000e-01	8	4
7.500000e-01	9	5
7.500000e-01	10	10
7.500000e-01	11	12
7.500000e-01	12	7
7.500000e-01	13	6
7.500000e-01	14	13
7.500000e-01	15	16
7.500000e-01	16	16
7.500000e-01	17	17
7.500000e-01	18	18
7.500000e-01	19	19
7.500000e-01	20	20
7.500000e-01	21	21
7.500000e-01	22	22
7.500000e-01	23	23
7.500000e-01	24	24
7.500000e-01	25	25
7.500000e-01	26	26
7.500000e-01	27	27
7.500000e-01	28	28
7.500000e-01	29	29
7.600000e-01	0	0
7.600000e-01	1	1
7.600000e-01	2	2
7.600000e-01	3	3
7.600000e-01	4	2
7.600000e-01	5	5
7.600000e-01	6	6
7.600000e-01	7	2
7.600000e-01	8	4
7.600000e-01	9	5
7.600000e-01	10	10
7.600000e-01	11	12
7.600000e-01	12	7
7.600000e-01	13	6
7.600000e-01	14	13
7.600000e-01	15	16
7.600000e-01	16	16
7.600000e-01	17	17
7.600000e-01	18	18
7.600000e-01	19	19
7.600000e-01	20	20
7.600000e-01	21	21
7.600000e-01	22	22
7.600000e-01	23	23
7.600000e-01	24	24
7.600000e-01	25	25
7.600000e-01	26	26
7.600000e-01	27	27
7.600000e-01	28	28
7.600000e-01	29	29
7.700000e-01	0	0
7.700000e-01	1	1
7.700000e-01	2	2
7.700000e-01	3	3
7.700000e-01	4	2
7.700000e-01	5	5
7.700000e-01	6	6
7.700000e-01	7	2
7.700000e-01	8	4
7.700000e-01	9	5
7.700000e-01	10	10
7.700000e-01	11	12
7.700000e-01	12	7
7.700000e-01	13	6
7.700000e-01	14	13
7.700000e-01	15	16
7.700000e-01	16	16
7.700000e-01	17	17
7.700000e-01	18	18
